mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ord__alpha,param_tfidf__max_df,param_tfidf__max_features,param_tfidf__min_df,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
6.306741094589233,0.6109911421164834,0.2897173881530762,0.00804309623592896,0.001,0.85,20000,3,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.85, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.2420749279538905,-0.21613832853025935,-0.23631123919308358,-0.28034682080924855,-0.24855491329479767,-0.24468524595625593,0.02087384243581602,103,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
13.991254329681396,3.0106809497349407,0.38510565757751464,0.10104896231925854,0.001,0.95,50000,1,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.25360230547550433,-0.23631123919308358,-0.2132564841498559,-0.2774566473988439,-0.24566473988439305,-0.24525828322033613,0.02102706499138335,104,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1.0164449214935303,0.029517636891796883,0.1355891704559326,0.007382638263714509,0.1,0.95,10000,5,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.2334293948126801,-0.21902017291066284,-0.23054755043227665,-0.26878612716763006,-0.2745664739884393,-0.2452699438623378,0.022168876831269266,105,-0.03896103896103896,-0.04184704184704185,-0.03463203463203463,-0.04037490987743331,-0.0410958904109589,-0.03938218314570153,0.0025588708720305046
2.0775713443756105,0.7269339845703656,0.20911908149719238,0.07934004626217095,0.1,0.95,50000,5,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.2334293948126801,-0.21902017291066284,-0.23054755043227665,-0.26878612716763006,-0.2745664739884393,-0.2452699438623378,0.022168876831269266,105,-0.03896103896103896,-0.04184704184704185,-0.03463203463203463,-0.04037490987743331,-0.0410958904109589,-0.03938218314570153,0.0025588708720305046
1.6883959293365478,0.6011254893736319,0.21576738357543945,0.06883183801370957,0.1,0.95,20000,5,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.2334293948126801,-0.21902017291066284,-0.23054755043227665,-0.26878612716763006,-0.2745664739884393,-0.2452699438623378,0.022168876831269266,105,-0.03896103896103896,-0.04184704184704185,-0.03463203463203463,-0.04037490987743331,-0.0410958904109589,-0.03938218314570153,0.0025588708720305046
10.225041341781616,0.9244978649527733,0.401045036315918,0.15666852945124246,0.01,0.85,50000,1,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.85, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.2564841498559078,-0.23054755043227665,-0.2276657060518732,-0.2745664739884393,-0.2398843930635838,-0.24582965467841617,0.01753933252498782,108,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
11.667598009109497,1.6721615318184357,0.3348544597625732,0.0066901835992489575,0.01,0.9,50000,1,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.2507204610951009,-0.23631123919308358,-0.2219020172910663,-0.26878612716763006,-0.2514450867052023,-0.24583298629041664,0.01578343880271156,109,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
6.623749399185181,0.5749200473216645,0.3152904987335205,0.004672393596914734,0.1,0.9,50000,1,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.2507204610951009,-0.23054755043227665,-0.23631123919308358,-0.27167630057803466,-0.24277456647398843,-0.24640602355449684,0.014309329779813626,110,-0.0007215007215007215,-0.002886002886002886,-0.002886002886002886,-0.0021629416005767843,-0.0021629416005767843,-0.0021638779389320127,0.000790364810601799
6.1260124206542965,1.2873608319215049,0.4648469924926758,0.16724241759945724,0.01,0.85,20000,1,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.85, 'tfidf__max_features': 20000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.24495677233429394,-0.23919308357348704,-0.2334293948126801,-0.2774566473988439,-0.2398843930635838,-0.24698405823657774,0.015668580093209164,111,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1.3101535797119142,0.4016246083255948,0.15864901542663573,0.05254371199250518,0.1,0.9,20000,5,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.23054755043227665,-0.21902017291066284,-0.23631123919308358,-0.2745664739884393,-0.2745664739884393,-0.24700238210258033,0.02318458270598674,112,-0.03896103896103896,-0.03968253968253968,-0.03463203463203463,-0.0410958904109589,-0.0418168709444845,-0.03923767492621134,0.0025136257285612654
1.4716596126556396,0.5120916942278017,0.20985517501831055,0.07160715548848366,0.1,0.9,10000,5,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.23054755043227665,-0.21902017291066284,-0.23631123919308358,-0.2745664739884393,-0.2745664739884393,-0.24700238210258033,0.02318458270598674,112,-0.03896103896103896,-0.03968253968253968,-0.03463203463203463,-0.0410958904109589,-0.0418168709444845,-0.03923767492621134,0.0025136257285612654
1.7531441688537597,0.4928560549313928,0.19082722663879395,0.08042645772004624,0.1,0.9,50000,5,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.23054755043227665,-0.21902017291066284,-0.23631123919308358,-0.2745664739884393,-0.2745664739884393,-0.24700238210258033,0.02318458270598674,112,-0.03896103896103896,-0.03968253968253968,-0.03463203463203463,-0.0410958904109589,-0.0418168709444845,-0.03923767492621134,0.0025136257285612654
14.576701116561889,1.3262064589377438,0.32132558822631835,0.0037851765081849606,0.001,0.9,50000,1,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.2564841498559078,-0.24495677233429394,-0.2219020172910663,-0.2658959537572254,-0.2543352601156069,-0.24871483067082006,0.014967915700270673,115,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.5373394012451174,0.7402022359465177,0.22444071769714355,0.07982373313992394,0.1,0.95,20000,1,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}",-0.24495677233429394,-0.2219020172910663,-0.23631123919308358,-0.2861271676300578,-0.2543352601156069,-0.2487264913128217,0.021532164542318207,116,-0.021645021645021644,-0.020923520923520924,-0.020202020202020204,-0.020187454938716654,-0.023071377072819033,-0.02120587895641969,0.0010768078250647504
2.191462516784668,0.5697571553372648,0.1707218647003174,0.04254596891434635,0.1,0.95,50000,1,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}",-0.24495677233429394,-0.2219020172910663,-0.23631123919308358,-0.2861271676300578,-0.2543352601156069,-0.2487264913128217,0.021532164542318207,116,-0.021645021645021644,-0.020923520923520924,-0.020202020202020204,-0.020187454938716654,-0.023071377072819033,-0.02120587895641969,0.0010768078250647504
1.7379199981689453,0.5866104204947394,0.1907205104827881,0.10221019301131243,0.1,0.85,50000,5,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.2420749279538905,-0.21037463976945245,-0.2478386167146974,-0.2832369942196532,-0.26011560693641617,-0.24872815711882193,0.023818408363784453,118,-0.03607503607503607,-0.03896103896103896,-0.02886002886002886,-0.03965392934390771,-0.03821196827685652,-0.036352400303373625,0.003933844009616259
1.2543308734893799,0.41979533311232575,0.16857590675354003,0.06944863193172533,0.1,0.85,10000,5,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.2420749279538905,-0.21037463976945245,-0.2478386167146974,-0.2832369942196532,-0.26011560693641617,-0.24872815711882193,0.023818408363784453,118,-0.03607503607503607,-0.03896103896103896,-0.02886002886002886,-0.03965392934390771,-0.03821196827685652,-0.036352400303373625,0.003933844009616259
1.2693871021270753,0.4226757781647412,0.15679116249084474,0.028238168766708045,0.1,0.85,20000,5,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.2420749279538905,-0.21037463976945245,-0.2478386167146974,-0.2832369942196532,-0.26011560693641617,-0.24872815711882193,0.023818408363784453,118,-0.03607503607503607,-0.03896103896103896,-0.02886002886002886,-0.03965392934390771,-0.03821196827685652,-0.036352400303373625,0.003933844009616259
15.681011581420899,2.477159051018569,0.5036915302276611,0.23839588879252682,0.001,0.85,50000,1,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.85, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.25936599423631124,-0.23054755043227665,-0.23631123919308358,-0.28034682080924855,-0.2398843930635838,-0.2492911995469008,0.018298878988383692,121,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1.1573269844055176,0.01957720998649495,0.13572249412536622,0.007386576222208566,0.1,0.85,10000,3,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.23631123919308358,-0.2219020172910663,-0.2334293948126801,-0.28901734104046245,-0.2658959537572254,-0.24931118921890358,0.024593192990229523,122,-0.02958152958152958,-0.02958152958152958,-0.025252525252525252,-0.032444124008651765,-0.033886085075702954,-0.030149158699987827,0.0029615168159758593
1.386976671218872,0.39856466986095396,0.14548020362854003,0.024051107989093403,0.1,0.85,50000,3,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 50000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.23631123919308358,-0.2219020172910663,-0.2334293948126801,-0.28901734104046245,-0.2658959537572254,-0.24931118921890358,0.024593192990229523,122,-0.02958152958152958,-0.02958152958152958,-0.025252525252525252,-0.032444124008651765,-0.033886085075702954,-0.030149158699987827,0.0029615168159758593
1.092641496658325,0.09389368808929846,0.13298168182373046,0.01207930843542419,0.1,0.85,20000,3,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.23631123919308358,-0.2219020172910663,-0.2334293948126801,-0.28901734104046245,-0.2658959537572254,-0.24931118921890358,0.024593192990229523,122,-0.02958152958152958,-0.02958152958152958,-0.025252525252525252,-0.032444124008651765,-0.033886085075702954,-0.030149158699987827,0.0029615168159758593
1.2112477779388429,0.3174381021555546,0.13684606552124023,0.019044915472877233,0.1,0.9,20000,3,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.23631123919308358,-0.21037463976945245,-0.23919308357348704,-0.28901734104046245,-0.27167630057803466,-0.24931452083090405,0.02780002262099801,125,-0.031024531024531024,-0.031024531024531024,-0.02813852813852814,-0.03028118240807498,-0.03460706560922855,-0.031015167640978746,0.002084019937975653
1.2473898887634278,0.21627189359911814,0.16335997581481934,0.06384831982824196,0.1,0.9,10000,3,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.23631123919308358,-0.21037463976945245,-0.23919308357348704,-0.28901734104046245,-0.27167630057803466,-0.24931452083090405,0.02780002262099801,125,-0.031024531024531024,-0.031024531024531024,-0.02813852813852814,-0.03028118240807498,-0.03460706560922855,-0.031015167640978746,0.002084019937975653
1.3895533561706543,0.4991092763109871,0.15923795700073243,0.04941576748851465,0.1,0.9,50000,3,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.23631123919308358,-0.21037463976945245,-0.23919308357348704,-0.28901734104046245,-0.27167630057803466,-0.24931452083090405,0.02780002262099801,125,-0.031024531024531024,-0.031024531024531024,-0.02813852813852814,-0.03028118240807498,-0.03460706560922855,-0.031015167640978746,0.002084019937975653
7.365441799163818,1.4607540695084298,0.48208441734313967,0.19619975213498914,0.1,0.85,50000,1,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.2478386167146974,-0.23919308357348704,-0.2420749279538905,-0.28034682080924855,-0.2398843930635838,-0.24986756842298147,0.015539852853868353,128,-0.0007215007215007215,-0.002886002886002886,-0.002886002886002886,-0.002883922134102379,-0.002883922134102379,-0.0024522701523422502,0.0008653852157216298
1.6373437881469726,0.28083072289546895,0.18061118125915526,0.08076191662959364,0.1,0.95,10000,1,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 10000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}",-0.2420749279538905,-0.2334293948126801,-0.24495677233429394,-0.2861271676300578,-0.25722543352601157,-0.2527627392513868,0.01834143592116792,129,-0.024531024531024532,-0.024531024531024532,-0.01948051948051948,-0.023792357606344627,-0.02595529920692141,-0.023658045071166915,0.002203239558310798
2.0773876190185545,0.3262355043323835,0.21293878555297852,0.14848183653370686,0.01,0.95,10000,3,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.95, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.2507204610951009,-0.2219020172910663,-0.25360230547550433,-0.29190751445086704,-0.24855491329479767,-0.25333744232146727,0.02238583363660831,130,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1.9050791263580322,0.22164284657249703,0.13444075584411622,0.002876337439626315,0.01,0.95,20000,3,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.2507204610951009,-0.2219020172910663,-0.25360230547550433,-0.29190751445086704,-0.24855491329479767,-0.25333744232146727,0.02238583363660831,130,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.6318631172180176,0.8003970505508292,0.1956183910369873,0.04756557439570977,0.01,0.95,50000,3,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.2507204610951009,-0.2219020172910663,-0.25360230547550433,-0.29190751445086704,-0.24855491329479767,-0.25333744232146727,0.02238583363660831,130,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1.6670797348022461,0.024671948863662026,0.13674573898315429,0.008874988721154635,0.1,0.85,10000,1,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 10000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}",-0.2334293948126801,-0.2219020172910663,-0.2420749279538905,-0.2947976878612717,-0.2745664739884393,-0.25335410038146955,0.02713294267350049,133,-0.020923520923520924,-0.01875901875901876,-0.020202020202020204,-0.020187454938716654,-0.021629416005767843,-0.020340286165808876,0.0009534044261875154
2.7855406761169434,0.8628230819589957,0.13955392837524414,0.010830555281657477,0.01,0.95,50000,5,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.2420749279538905,-0.2334293948126801,-0.2478386167146974,-0.2947976878612717,-0.2543352601156069,-0.2544951774916293,0.02129158291671003,134,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.3554080963134765,0.9544029335567648,0.17348179817199708,0.06926783793670978,0.01,0.95,10000,5,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.95, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.2420749279538905,-0.2334293948126801,-0.2478386167146974,-0.2947976878612717,-0.2543352601156069,-0.2544951774916293,0.02129158291671003,134,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.4482423305511474,1.0268589106126396,0.173949670791626,0.09637158492574845,0.01,0.95,20000,5,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.2420749279538905,-0.2334293948126801,-0.2478386167146974,-0.2947976878612717,-0.2543352601156069,-0.2544951774916293,0.02129158291671003,134,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1.7970184326171874,0.1732415198395314,0.12948360443115234,0.009341803848912573,0.01,0.9,20000,5,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.2420749279538905,-0.2276657060518732,-0.24495677233429394,-0.30346820809248554,-0.2630057803468208,-0.2562342789558728,0.026156184840065638,137,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
3.0114171504974365,1.0886016182876823,0.24408431053161622,0.14250465309720606,0.01,0.9,50000,5,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.2420749279538905,-0.2276657060518732,-0.24495677233429394,-0.30346820809248554,-0.2630057803468208,-0.2562342789558728,0.026156184840065638,137,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.3290069580078123,0.9810496770686431,0.19405789375305177,0.11379248897323058,0.01,0.9,10000,5,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",-0.2420749279538905,-0.2276657060518732,-0.24495677233429394,-0.30346820809248554,-0.2630057803468208,-0.2562342789558728,0.026156184840065638,137,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1.726387882232666,0.17717018741037832,0.14194002151489257,0.006241239787197057,0.1,0.9,20000,1,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}",-0.23919308357348704,-0.2334293948126801,-0.23631123919308358,-0.2976878612716763,-0.2745664739884393,-0.25623761056787325,0.025541579435351004,140,-0.01948051948051948,-0.020923520923520924,-0.01875901875901876,-0.020187454938716654,-0.023792357606344627,-0.02062857434162409,0.0017380663048616105
1.8803275108337403,0.501448796842047,0.16803641319274903,0.061323506121173495,0.1,0.9,50000,1,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}",-0.23919308357348704,-0.2334293948126801,-0.23631123919308358,-0.2976878612716763,-0.2745664739884393,-0.25623761056787325,0.025541579435351004,140,-0.01948051948051948,-0.020923520923520924,-0.01875901875901876,-0.020187454938716654,-0.023792357606344627,-0.02062857434162409,0.0017380663048616105
2.5452967643737794,1.1163447046541572,0.15527653694152832,0.020554343068931034,0.01,0.9,50000,3,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.25360230547550433,-0.23054755043227665,-0.2507204610951009,-0.30057803468208094,-0.2514450867052023,-0.257378687678033,0.023151216692652573,142,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1.7874907970428466,0.12185148756674988,0.14704585075378418,0.024109080897545935,0.01,0.9,10000,3,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.25360230547550433,-0.23054755043227665,-0.2507204610951009,-0.30057803468208094,-0.2514450867052023,-0.257378687678033,0.023151216692652573,142,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.6281074047088624,1.0118908245201295,0.18618650436401368,0.07503537863127327,0.01,0.9,20000,3,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.25360230547550433,-0.23054755043227665,-0.2507204610951009,-0.30057803468208094,-0.2514450867052023,-0.257378687678033,0.023151216692652573,142,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
3.1212501525878906,0.8982915623525773,0.1402210235595703,0.007957376883029738,0.01,0.95,10000,1,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.95, 'tfidf__max_features': 10000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}",-0.2564841498559078,-0.23631123919308358,-0.2478386167146974,-0.2861271676300578,-0.2630057803468208,-0.25795339074811346,0.016686152288217838,145,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1.5422064781188964,0.1439076929784401,0.13344254493713378,0.008585004657890147,0.1,0.9,10000,1,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}",-0.2478386167146974,-0.2334293948126801,-0.2507204610951009,-0.2861271676300578,-0.2774566473988439,-0.259114457530276,0.019613508840430793,146,-0.023088023088023088,-0.021645021645021644,-0.01948051948051948,-0.023071377072819033,-0.023792357606344627,-0.022215459778545575,0.0015353088289295706
1.7787584781646728,0.162883135296435,0.13144340515136718,0.006381321553753649,0.01,0.85,20000,3,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.85, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.2507204610951009,-0.21613832853025935,-0.25936599423631124,-0.31213872832369943,-0.25722543352601157,-0.2591177891422765,0.030765603390991957,147,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1.8675291538238525,0.22044160348374073,0.16275181770324706,0.04111027633192734,0.01,0.85,10000,3,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.85, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.2507204610951009,-0.21613832853025935,-0.25936599423631124,-0.31213872832369943,-0.25722543352601157,-0.2591177891422765,0.030765603390991957,147,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.16540207862854,0.5696020835010123,0.17165303230285645,0.061172251801154674,0.01,0.85,50000,3,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.85, 'tfidf__max_features': 50000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.2507204610951009,-0.21613832853025935,-0.25936599423631124,-0.31213872832369943,-0.25722543352601157,-0.2591177891422765,0.030765603390991957,147,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1.9416347980499267,0.35569704572337857,0.16426315307617187,0.02683179561310432,0.1,0.85,20000,1,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 20000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}",-0.2420749279538905,-0.2334293948126801,-0.24495677233429394,-0.30346820809248554,-0.27167630057803466,-0.25912112075427696,0.02559516725008194,150,-0.018037518037518036,-0.018037518037518036,-0.020202020202020204,-0.020187454938716654,-0.020187454938716654,-0.019330393230897917,0.0010556415727054594
2.1127278804779053,0.40995938633432083,0.20033140182495118,0.0799046858228767,0.1,0.85,50000,1,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}",-0.2420749279538905,-0.2334293948126801,-0.24495677233429394,-0.30346820809248554,-0.27167630057803466,-0.25912112075427696,0.02559516725008194,150,-0.018037518037518036,-0.018037518037518036,-0.020202020202020204,-0.020187454938716654,-0.020187454938716654,-0.019330393230897917,0.0010556415727054594
3.2775384426116942,1.2835183182185046,0.17141599655151368,0.06638043247314883,0.001,0.95,20000,3,"(1, 1)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.25936599423631124,-0.2219020172910663,-0.2622478386167147,-0.2947976878612717,-0.26011560693641617,-0.259685828988356,0.02309679612663563,152,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
3.125793695449829,1.0154616018145373,0.16052966117858886,0.04989940817066743,0.001,0.95,10000,3,"(1, 1)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.95, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.25936599423631124,-0.2219020172910663,-0.2622478386167147,-0.2947976878612717,-0.26011560693641617,-0.259685828988356,0.02309679612663563,152,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.5366768836975098,0.13896430558370096,0.12851543426513673,0.011855807056744085,0.001,0.95,50000,3,"(1, 1)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.25936599423631124,-0.2219020172910663,-0.2622478386167147,-0.2947976878612717,-0.26011560693641617,-0.259685828988356,0.02309679612663563,152,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
3.9358979225158692,0.7021730175534004,0.17544984817504883,0.052331755039964074,0.01,0.85,50000,1,"(1, 1)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.85, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}",-0.2420749279538905,-0.2334293948126801,-0.25936599423631124,-0.2947976878612717,-0.26878612716763006,-0.25969082640635677,0.021518849415004836,155,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
